id,ttm_ason,mcap,ev,pe,pbv,divyield,eps,book_value,roa_ttm,roe_ttm,roce_ttm,ebit_ttm,ebitda_ttm,ev_sales_ttm,ev_ebitda_ttm,net_income_margin_ttm,gross_income_margin_ttm,asset_turnover_ttm,current_ratio_ttm,debt_equity_ttm,sales_total_assets_ttm,net_debt_ebitda_ttm,ebitda_margin_ttm,total_share_holders_equity_ttm,short_term_debt_ttm,long_term_debt_ttm,shares_outstanding,eps_diluted,net_sales,net_profit,annual_dividend,cogs,peg_ratio_ttm,dividend_payout_ttm,company_id
39110,202412,131.61,187.6963,0,0,0,0,-2.6330938,-0.7411067193675891,3.1517,-6.3668,-0.29000000000000004,-0.18000000000000016,1.27936950446459,-1042.7572222222213,-0.20448503851134892,-0.12950719105718775,3.6242588932806328,1.5593,-1.4875,3.6242588932806328,-309.94444444444423,-0.12269102310680945,-39.25,0.09,58.29,149049000,0,146.71,-0.30000000000000004,0,134.51,0,0,5885
39111,202412,137.61,130.54,13.57,2.21,1.84,28.09,172.299169,14.34634974533107,14.7588,20.1028,13.63,15.16,2.6728091728091723,8.610817941952506,20.76167076167076,31.040131040131037,0.6910016977928692,8.2561,0.0013,0.6910016977928692,-0.4663588390501319,31.040131040131037,62.2,0.01,0.07,3611540,28.09,48.84,10.14,2.5269999999999997,27.16,0.3453590119175388,0.2491990032039872,5985
39114,202412,18.9,21.1772,14.82,3.23,0,4.25,19.4976667,17.08945260347129,33.9358,36.3961,2.16,2.25,0.6219441997063143,9.412088888888889,3.7591776798825256,6.2848751835535985,4.546061415220294,3.723,0.2446,4.546061415220294,0.6177777777777778,6.607929515418502,5.85,0.13,1.31,3004400,4.25,34.05,1.2799999999999998,0,0.8799999999999999,0,0,6071
39115,202412,44.75,43.1539,159.62,3.91,0,0.52,21.2156899,2.180685358255452,3.1863,4.2901,0.38999999999999996,0.5,0.4732306173922579,86.3078,0.307051211755675,0.5373396205724312,7.10202492211838,5.1138,0.0463,7.10202492211838,-2.12,0.548305735277991,11.44,0,0.53,5392000,0.52,91.19,0.28,0,0.63,0.7549821315955435,0,6342
39116,202412,34.68,NULL,0,6.38,0,0,9.0392679,-12.082853855005755,-20.1341,-11.8655,-0.97,-0.8300000000000001,0,NULL,0,0,0,5.2431,0.5154,0,-3.132530120481927,0,5.43,2.8,0,6005500,0,0,-1.05,0,0.05,0,0,6541
39117,202412,3,3.2956,0,2.91,0,0,3.4413009,-15.294117647058824,-25.0876,-18.7519,-0.26,-0.22,54.92666666666666,-14.979999999999999,-433.3333333333333,-383.33333333333326,0.03529411764705883,2.4259,0.2894,0.03529411764705883,-1.3181818181818183,-366.66666666666663,1.03,0.03,0.26,3000900,0,0.060000000000000005,-0.26,0,0.16999999999999998,0,0,6701
39120,202412,2.99,2.9364,1.02,0.03,0,13.25,490.3923423,2.6040744021257756,3.7985,4.2232,3.35,3.35,0.8462247838616713,0.8765373134328358,84.72622478386167,96.54178674351583,0.03073516386182463,9.8115,0,0.03073516386182463,-0.023880597014925373,96.54178674351583,108.87,0,0,2223914,13.25,3.4700000000000006,2.9400000000000004,0,0.04,0,0,6963
39121,202412,0.58,NULL,0,0.3,0,0,97.245,-3.0769230769230766,-3.7637,-3.666,-0.06,-0.06,0,NULL,0,0,0,1443.5,0,0,28,0,1.94,0,0,200000,0,0,-0.06,0,0,0,0,7032
39122,202412,14.55,71.3502,15.86,0.66,0,0.49,11.7613495,1.1743450767841015,-1.4246,-0.3916,1.3000000000000003,1.3200000000000003,4.824219066937119,54.053181818181805,6.1528059499661945,8.924949290060853,0.19086333720480064,-43.8231,2.6381,0.19086333720480064,42.999999999999986,8.924949290060853,21.78,0,57.46,18732228,0.49,14.790000000000001,0.9100000000000003,0,0.09,-0.12318765534382767,0,7481
39123,202412,2507.15,2598.895,31.1,5.78,0,14.18,76.3405096,0,24.735,26.9768,131.13,173.89,1.4930686414192482,14.945626545517282,4.632204246713853,8.689907160584614,0,1.6245,0.4838,0,NULL,9.99000367680853,NULL,NULL,NULL,56851538,14.18,1740.6399999999999,80.63,0,1411.06,0,0,7636
39124,202412,2507.15,2593.503,30.35,5.98,0,14.53,73.7783977,0,20.8229,22.2698,133.97,178.49,1.474813054084946,14.530242590621324,4.6971049683542505,8.85341734289435,0,1.637,0.5049,0,NULL,10.149954791786323,NULL,NULL,NULL,56851538,14.53,1758.53,82.60000000000001,0,1423.41,0,NULL,7636
39125,202412,15.22,16.0898,192,1.11,0,0.03,5.1937005,0.5042016806722689,0.2697,2.3334,0.39999999999999997,0.39,25.1403125,41.25589743589744,14.0625,39.0625,0.035854341736694675,0.3028,0.0962,0.035854341736694675,3.3333333333333335,60.9375,13.72,1.32,0,26415811,0.03,0.64,0.09000000000000001,0,0.24,-3.0825688073394493,0,8032
39126,202412,15.22,16.0873,115.2,1.06,0,0.05,5.4186037,0.8013737836290783,0.5645,2.7307,0.49,0.48,25.136406249999997,33.515208333333334,21.874999999999993,53.124999999999986,0.036634230108757875,1.2229,0.0922,0.036634230108757875,2.7083333333333335,75,14.31,1.32,0,26415811,0.05,0.64,0.13999999999999996,0,0.24,-2.703673469387755,NULL,8032
39129,202412,61700.98,50820.05,9.23,2.19,3.44,7.6,32.071037,16.797516423597507,22.0145,27.1534,9485.25,9832.7,2.1914205237843496,5.168473562704039,28.712108341102333,41.82129203129218,0.5850324965356621,4.1191,0.1475,0.5850324965356621,-1.0261332085795356,42.39976266102527,28196.28,4156.02,1.53,8791817550,7.6,23190.46,6658.47,2124.7575,1722.56,2.527958751726529,0.5,12059
39130,202412,61700.98,50807.41,9.5,2.17,3.44,7.39,32.2671853,16.210424956087568,21.4283,26.5113,9298.04,9688.22,2.17216283372894,5.244246105063676,27.690908686700087,40.84639576165101,0.5859225718405345,4.0804,0.1466,0.5859225718405345,-1.0427405653463693,41.419925575795716,28368.73,4156.2,1.53,8791817550,7.39,23390.24,6476.969999999999,2124.7575,1736.67,9.588537816804255,NULL,12059
39135,202412,36.69,35.6694,228.85,3.39,0,0.13,8.7837849,0.8205128205128204,-0.361,-0.361,0.15999999999999998,0.15999999999999998,1.9927039106145255,222.93375000000006,0.8938547486033519,0.8938547486033519,0.9179487179487179,2.2427,0,0.9179487179487179,-0.5625000000000001,0.8938547486033519,10.83,0,0,12331700,0.13,17.9,0.15999999999999998,0,0.12,0,0,12667
39136,202412,10.82,26.9913,0,0.9,0,0,19.4496631,-1.423841059602649,-2.5301,2.8303,0.6399999999999999,1.26,1.5942882457176608,21.421666666666667,-2.5398700531600706,1.299468399291199,0.5605960264900662,28.882,1.3991,0.5605960264900662,12.833333333333332,7.442409923213231,11.98,3.8,12.97,6174400,0,16.93,-0.43,0,0.32,0,0,12732
39141,202412,1689.9,1705.6109,21.38,1.72,1.41,9.94,123.3948551,5.266028694919702,7.4652,9.8485,123.99,138.57999999999998,1.4178214932916589,12.30777096262087,6.3400887795308325,9.807311842258391,0.8305922642473453,5.0718,0.2256,0.8305922642473453,0.40893346803290537,11.519726013732564,981.3000000000001,205.99,15.37,79524560,9.94,1202.98,76.27000000000001,23.85,654.7399999999999,0.8924081712826555,0.3018108651911469,14270
39142,202412,1689.9,1705.179,21.21,1.71,1.41,10.02,124.1262518,5.278648709838979,7.4891,9.8739,124.89999999999998,139.54000000000002,1.3990064404971903,12.220001433280778,6.31250769167658,9.757558354186324,0.8362205588753885,5.0551,0.2243,0.8362205588753885,0.4029668912139889,11.448496533617757,987.12,205.99,15.37,79524560,10.02,1218.85,76.94,23.85,654.6500000000001,0.8966127698667891,NULL,14270
39145,202412,12059.17,12483.8,51.63,6.58,0.28,9.77,76.5986392,7.344334433443345,12.0203,14.7073,358.42,517.4000000000001,3.0704638973675347,24.127947429454963,5.747004872385797,11.639123708424236,1.2779412226936977,2.1771,0.2909,1.2779412226936977,0.9061847700038653,12.725756744724864,1831.32,278.52,254.19,239079428,9.77,4065.7699999999995,233.66,33.474000000000004,2956.1899999999996,-29.866321027912132,0.14329580348004095,14978
39146,202412,12059.17,12375.78,44.01,5.74,0.28,11.46,87.9321112,7.253335795743109,12.4522,14.9881,408.23,599.36,2.5001878810652247,20.648324879871865,5.537238835218203,11.194883170301052,1.3443508064844665,2.1624,0.2539,1.3443508064844665,0.6020421783235451,12.10842959712643,2102.28,265.6,268.1,239079428,11.46,4949.9400000000005,274.09,33.474000000000004,3709.2300000000005,-27.838469805062054,NULL,14978
39147,202412,87650,96105.7,83.44,16.85,0.23,21.01,104.054,6.4546498515399495,18.0594,12.8681,2279.4,4302.5,11.825628468419692,22.337176060429982,15.353947999852343,44.53973839963577,0.4203902378464499,0.4056,1.6363,0.4203902378464499,1.9652992446252175,52.9414659956441,5202.7,1766,6747.4,500000000,21.01,8126.9,1247.8,200,117.10000000000001,0,0.19038553069966682,15330
39150,202412,25.76,32.1196,0,36.22,0,0,0.0242929,-202.4390243902439,-796.8637,-191.8303,-15.219999999999999,-14.799999999999999,0,-2.1702432432432435,0,0,0,63.9498,2.9964,0,-0.3905405405405406,0,1.9300000000000008,0,5.78,292700534,0,0,-15.77,0,0.15,0,0,15876
39151,202412,20341.98,20879.775,95,7.19,0.18,11.3,149.2791526,4.018177609091916,7.2343,11.4355,405.49,629.77,5.211761284782892,33.15460406180034,5.15565562067554,12.515600507203692,0.7793727713266891,1.7021,0.2915,0.7793727713266891,1.2405798942471058,15.71957027466877,2828.21,328.52,495.84,189483347,11.3,4006.2799999999997,206.54999999999998,0,1998.44,0,0,16966
39152,202412,20341.98,21100.161,33.48,4.94,0.18,32.07,217.3677746,7.769728031824806,13.7742,18.6866,1079.8899999999999,1457.74,2.7943124918058406,14.474570911136416,8.045704538802905,16.626827049268254,0.9294268679349325,2.0786,0.2887,0.9294268679349325,0.6871321360462085,19.30497635446974,4118.37,688.45,500.32,189483347,32.07,7551.11,607.54,0,2907.25,0,NULL,16966
39153,202412,68860.6,62470.4589,121.75,18.45,0.28,15.43,101.8131028,5.372083702925651,14.8324,10.1342,761.8199999999999,829.1099999999999,26.346615030998272,75.34640626696097,23.856437940196532,34.825186622242846,0.2251838148005341,3.049,0.0008,0.2251838148005341,-4.185777520473762,34.967314748429,3732.09,1.71,1.24,366562500,15.43,2371.1,565.66,177.7816,1901.17,0.8867587113972145,0.3143227478937135,17540
39156,202412,11.19,11.0072,34.31,1.99,0,0.65,11.1848606,1.455206912232833,4.3777,5.742,0.54,0.65,0.6683181542197936,16.934153846153844,1.9429265330904673,3.9465695203400126,0.7489768076398363,1.0154,0,0.7489768076398363,-0.4461538461538461,3.9465695203400126,5.609999999999999,0,0,5020000,0.65,16.47,0.31999999999999995,0,0.32,0.03473844076949039,0,20702
39157,202412,11.19,11.0072,29.34,1.94,0,0.76,11.5045817,1.4446952595936793,5.2084,5.5824,0.54,0.65,0.6683181542197936,16.934153846153844,2.3072252580449306,3.9465695203400126,0.7435665914221219,1.0154,0,0.7435665914221219,-0.4461538461538461,3.9465695203400126,5.779999999999999,0,0,5020000,0.76,16.47,0.38,0,0.32,0.01623146713874751,NULL,20702
39158,202412,65.95,73.4146,49.58,1.29,0,0.84,32.3686234,2.0218911523259355,1.2189,3.54,3.5099999999999993,8.67,1.645698273929612,8.467658592848904,2.9813943062093706,17.552118359112303,0.678169656430526,4.7199,0.1702,0.678169656430526,0.7081891580161477,19.435104236718225,50.900000000000006,2.37,6.3,15833965,0.84,44.61,1.3300000000000003,0,18.490000000000002,-0.3287934678990343,0,20948
39159,202412,65.95,80.9673,94.66,1.31,0,0.44,31.866475,0.8203445447087778,0.2373,3.1158,3.38,9.510000000000002,1.6917530296698704,8.513911671924289,1.4834935227747597,16.652737150020894,0.654361498496035,4.3175,0.3244,0.654361498496035,1.4395373291272342,19.87045549519432,50.099999999999994,3.08,13.17,15833965,0.44,47.86,0.71,0,20.14,-0.7645253479125248,NULL,20948
39162,202412,172.2,43.1484,27.33,0.76,0,0.06,2.1616943,1.6043092153151841,3.4075,4.678,11.11,11.639999999999999,0.9476916318910609,3.706907216494846,12.101910828025476,21.392488469141224,0.13256660358130734,240.8317,0.1184,0.13256660358130734,-10.996563573883163,25.565561168460356,226.98000000000002,26.88,0,1050000000,0.06,45.53,5.51,0,7.57,-4.918336575875469,0,22783
39163,202412,172.2,55.7916,13.67,0.62,0,0.12,2.6245486,2.7348279860842672,5.8626,8.6767,21.060000000000002,21.61,0.8909549664643883,2.5817491901897274,18.077291600127754,28.601085915043118,0.1512852725164283,4.5599,0.1736,0.1512852725164283,-5.3382693197593705,34.50974129671031,275.58000000000004,0,47.84,1050000000,0.12,62.620000000000005,11.32,0,8.120000000000001,0.9714452520878434,NULL,22783
39168,202412,58.13,58.6625,123.67,4.14,0,0.43,12.8349252,2.995538559592098,4.1491,4.6408,0.66,0.8200000000000001,8.44064748201439,71.53963414634146,6.762589928057555,10.359712230215829,0.44295729764181,9.9012,0.0376,0.44295729764181,-0.4512195121951219,11.798561151079138,14.03,0,0.53,10930800,0.43,6.949999999999999,0.4700000000000001,0,0.85,0,0,26149
39171,202412,24.9,47.749,5.57,0.58,0,7.11,68.8045818,5.149425287356323,22.8689,15.3375,7.6899999999999995,8.23,5.953740648379052,5.801822600243013,55.86034912718204,66.45885286783042,0.09218390804597702,20.3556,1.0015,0.09218390804597702,2.7314702308626977,102.61845386533666,42.63,0,42.7,6283575,7.11,8.020000000000001,4.48,0,0.76,-0.15154301481355884,0,26291
39172,202412,318.54,379.3,16.36,0.85,0.34,17.79,341.0342307,3.6927453769559033,5.8611,8.7081,34.11,58.959999999999994,0.6298153560042508,6.433175033921303,3.2329303931987248,8.440156748140277,1.1422285443338076,3.8573,0.1954,1.1422285443338076,1.2079375848032565,9.790116896918171,373.31,64.01,8.93,10946300,17.79,602.24,19.47,1.095,386.15999999999997,-0.598976768967001,0.056211354693648116,27311
39173,202412,14522.04,14647.575,212.89,4.32,0.2,6.38,314.120585,0.43444373421500915,1.7419,6.0982,299.94,383.28000000000003,4.118872338810138,38.21638227927364,1.916928415363547,5.0334485308797845,0.22663534576100305,1.2296,0.446,0.22663534576100305,0.6789814235024003,10.77776621740561,3352.48,683.03,812.26,106917294,6.38,3556.21,68.17,28.455,635.47,-8.041980777960921,0.4702194357366771,27443
39174,202412,14522.04,14632.827,238.71,4.13,0.2,5.69,328.4919738,0.37508989031994483,1.5475,5.9068,297.32,384.67999999999995,4.109259633692227,38.038959654778,1.7093801074997053,4.916117654327228,0.2194303588033357,1.2419,0.4407,0.2194303588033357,0.6381927836123532,10.802765561902193,3506.13,693.58,851.62,106917294,5.69,3560.94,60.870000000000005,28.455,635.47,-6.144233113326366,NULL,27443
39177,202412,179.32,197.7685,38.48,2.17,0,1.97,34.9804545,3.21258199165176,0.9085,3.1792,6.9,12.83,1.334470310391363,15.414536243180045,2.908232118758435,6.909581646423753,1.1046511627906976,2.4937,0.2275,1.1046511627906976,1.3647700701480905,8.657219973009447,82.75,7.5,11.32,23656335,1.97,148.2,4.3100000000000005,0,101.69,-0.6565935947676762,0,28611
39180,202412,1472.44,1263.606,18.42,2.48,0,51.5,383.2923601,10.228188950177254,15.7242,19.5338,114.62,154.26,1.2334843130747157,8.191404122909374,7.801487671072414,14.751761972628415,1.311056221764337,4.9252,0.0552,1.311056221764337,-1.2370024633735253,15.058276878624003,594.86,7.02,25.84,15519739,51.5,1024.4199999999998,79.92000000000002,0,538.34,-1.1514012613322817,0.970873786407767,33432
39181,202412,1472.44,1211.095,15.52,2.2,0,61.13,432.0786187,10.835598602005621,16.2729,20.0402,133.05,173.39000000000001,1.1822250639386191,6.984803045158313,9.260850041974972,16.61916011011109,1.1700436302167805,5.0056,0.049,1.1700436302167805,-1.4033681296499219,16.925675016106677,670.5799999999999,7.02,25.84,15519739,61.13,1024.4199999999998,94.87,0,610.1999999999999,-0.48903955540077787,NULL,33432
39182,202412,8976.97,8476.32,117.11,4.02,0,4.87,142.0417531,2.799682789084386,2.8511,5.4747,139.21999999999997,177.76000000000002,6.614941586870509,47.68406840684068,5.895941126433014,12.508291776898522,0.474849176585684,3.7526,0.0614,0.474849176585684,-2.2496624662466247,13.872435402180447,2234.79,99.66,37.52,157393988,4.87,1281.3899999999999,75.54999999999998,0,969.22,0,0,34484
39183,202412,8976.97,8611.724,62.81,3.17,0,9.08,180.0799912,3.6226114649681533,9.8027,7.5124,279.67,427.07,2.149266500616449,20.164666213969607,3.724649472649133,9.599383051896517,0.9382774447358563,3.2116,0.1872,0.9382774447358563,-0.6193598239164539,10.65857712600017,2833.49,415.97,114.49,157393988,9.08,4006.82,149.24,0,2838.9399999999996,0,NULL,34484
39188,202412,2221.03,2030.947,36.4,0.22,0,139.62,23555.201373,0.5486926511872156,0.6228,0.809,80.72,80.81,24.855550116264837,25.132372231159508,74.67874189205726,98.89854362991065,0.0073473740623578145,36.1276,0,0.0073473740623578145,-2.691746071030813,98.89854362991065,10293.62,0,0,4365306,139.62,81.71000000000001,61.019999999999996,0,0.5,0.5627705627705629,0,36017
39189,202412,2221.03,2030.947,29.6,0.21,0,171.72,24006.3913043,0.6591667127837407,0.7425,0.9693,99.46,99.57,26.351978720643572,20.397177864818723,97.36603088101725,129.1942390035033,0.006769986481109129,36.1276,0,0.006769986481109129,-2.1845937531384956,129.1942390035033,10490.79,0,0,4365306,171.72,77.07,75.03999999999999,0,0.5,0.6046832246355064,NULL,36017
39192,202412,86.32,129.4862,50.67,1.23,0,1.37,56.3656761,1.2313486889758076,2.9475,5.2607,5.7700000000000005,14.940000000000001,0.6813270192054722,8.667081659973226,0.8945014469876347,6.203630623520126,1.376575401999131,3.4281,0.5761,1.376575401999131,2.8895582329317264,7.861089187056038,74.96,22.51,20.68,12434500,1.37,190.05,1.7,0,137.99,-0.7975117033861461,0,39642
39195,202412,156.57,140.059,11.24,0.69,0,12.52,202.5387472,0.4049194693741878,4.6592,6.172,2.8899999999999997,4.01,2.429049601109955,34.927431421446386,2.3239680887963927,1.734304543877905,0.17423624331429607,8.1957,0.1813,0.17423624331429607,-4.117206982543641,6.954561220950399,225.39,40.5,0.36,11127890,12.52,57.66,1.3399999999999999,0,11.05,-0.6388338419757734,0,41315
39198,202412,5.35,23.9309,6.12,0,0,2.5,-53.0963029,-14.667817083692839,-17.7526,175.4378,-1.45,-1.3699999999999999,21.177787610619472,-17.467810218978105,-150.4424778761062,-143.36283185840708,0.09749784296807593,1.0265,-1.0026,0.09749784296807593,-13.554744525547447,-121.23893805309736,-18.58,10.89,7.73,3499270,2.5,1.13,-1.7,0,0.3,-0.06639650655021834,0,43999
39201,202412,5928.61,5612.8437,16.65,4.32,2.98,72.22,278.2154735,14.035682468602422,24.6871,26.1083,507.03000000000003,553.05,1.6072975287076543,10.148890154597234,10.196157040176397,14.963202657426761,1.3765659368816077,2.984,0.3292,1.3765659368816077,-0.7291926588916012,15.837175338621456,1371.7199999999998,442.75,8.83,49304450,72.22,3492.1000000000004,356.06,176.94,2001.21,0.6833786028925442,0.5538631957906397,45765
39202,202412,5928.61,5588.0206,16.75,4.33,2.98,71.78,277.6376554,13.301851452442303,24.5517,25.6414,500.88,556.61,1.5749554262200363,10.039382332333231,9.974493031383437,14.79657840222094,1.3425395131660103,3.0687,0.3376,1.3425395131660103,-0.7691381757424408,15.687772156536688,1368.87,450.03,12.12,49304450,71.78,3548.05,353.90000000000003,176.94,2045.0800000000002,0.6972034093391727,NULL,45765
39203,202412,12.1,12.6203,0,5.06,0,0,4.7593449,-11.28526645768025,-14.1621,-10.666,-0.36,-0.36,1262.03,-35.05638888888889,-3600,-3600,0.0031347962382445144,115.2039,0.3278,0.0031347962382445144,-2.111111111111111,-3600,2.4,0,0.78,5028007,0,0.01,-0.36,0,0.03,0,0,45784
39204,202412,1520.33,1553.239,15.67,2.63,4.16,21.49,127.990618,12.955887460923934,22.8722,23.6245,117.3,143.87,2.5695032175883803,10.796128449294502,16.043276150143097,22.97804761038231,0.8075587142971652,5.8832,0.118,0.8075587142971652,0.3683186209772711,23.800228291617728,577.67,61.67,6.49,45133758,21.49,604.49,96.98,27.078000000000003,373.38,-0.39810935190954216,0.6630991158678455,45939
39205,202412,1520.33,1593.173,16.21,1.73,4.16,20.78,195.1552002,8.14379470796583,11.4237,13.9843,132.88,176.64000000000001,1.5919153868443927,9.019321784420288,9.373594860060553,16.803725057204808,0.868801652892562,7.0066,0.1339,0.868801652892562,0.5260982789855072,17.650056455400236,880.81,85.24,32.69,45133758,20.78,1000.7900000000001,93.81,27.078000000000003,571.36,-0.47104309507737374,NULL,45939
39208,202412,55.69,53.8142,0,0.3,0,0,608.1297722,-0.09101616875468467,0.0309,0.0428,-0.22,-0.22,336.33875,-244.60999999999999,-106.25,-137.5,0.0008566227647499732,3.9419,0.0041,0.0008566227647499732,-3.2727272727272725,-137.5,185.57000000000002,0.76,0,3051500,0,0.16,-0.17,0,0.74,0,0,54840
39209,202412,624.51,640.3927,175.74,13.05,0.28,3.09,41.607913,4.774037816816415,5.7744,7.0217,6.2700000000000005,9.83,2.249438687695388,65.14676500508646,1.250482981488637,2.911939302399101,3.8177551294086096,12.4444,0.4523,3.8177551294086096,1.7395727365208546,3.452878569672275,47.85,20.03,1.62,11500000,3.09,284.69,3.56,1.725,3.5300000000000002,1.169677993906726,0.4854368932038835,65131
39210,202412,624.51,640.3927,175.74,13.05,0.28,3.09,41.607913,4.908140002682044,5.7744,7.1694,6.37,9.93,2.249438687695388,64.4907049345418,1.250482981488637,2.950577821490042,3.8177551294086096,12.4444,0.4523,3.8177551294086096,1.7220543806646527,3.4880044961185854,47.85,20.03,1.62,11500000,3.09,284.69,3.56,1.725,3.5300000000000002,1.169677993906726,NULL,65131
39211,202412,539.52,617.5902,37.14,3.81,0.21,10.85,105.7886461,6.453907013956798,14.7466,13.8386,25.98,28.590000000000003,1.9147115175941714,21.601615949632734,4.50162765462719,7.084172996434661,1.433682994043915,3.5013,0.8523,1.433682994043915,2.7306750612102126,8.863742055495273,91.71000000000001,65.87,12.29,13387500,10.85,322.55,14.520000000000001,1.1135599999999999,144.28,0.62498477429867,0.08940092165898618,66759
39214,202412,67.9,77.3836,0,0.72,0,0,109.2949624,-2.127834373973053,-2.1653,-1.5362,-1.84,4.9,0.4407061905575489,15.792571428571428,-1.4750270516544224,2.1185716726465067,1.4425731186329278,4.1097,0.1244,1.4425731186329278,2.3489795918367347,2.790591719346205,94.45,11.75,0,8641808,0,175.58999999999997,-2.59,0,157.56,0,0,67231
39215,202412,2882.53,2867.8,28.34,3.85,0.8,26.5,195.2333542,11.555898962582521,15.1086,19.8673,135.54,156.08,2.354728259530828,18.373910814966685,8.350507845536132,12.718718439267915,1.383855829649914,3.6599,0.0119,1.383855829649914,-0.0882239876986161,12.815607320858208,749.31,2.91,6.01,38380020,26.5,1217.8899999999999,101.7,19.175,135.89,-1.063445595504096,0.3018867924528302,67917
39216,202412,2882.53,2862.93,29.41,3.86,0.8,25.54,194.8112596,11.13332500312383,14.8471,19.6297,131.93,152.48,2.3503242755110416,18.775773871983212,8.04613742714063,12.414415893604795,1.3836856633307963,3.652,0.0119,1.3836856633307963,-0.12224554039874083,12.51785567687382,747.6899999999999,2.91,6.01,38380020,25.54,1218.1,98.01,7.67,138.84,-1.0035330176016701,NULL,67917
39217,202412,66.32,93.5424,0,1.12,0,0,29.2040442,-1.232976065758723,-24.9796,-15.3262,4.549999999999999,6.5200000000000005,1.1551296616448505,14.346993865030674,-1.8893553963941705,3.1859718448999743,0.6525908614715126,2.8115,0.4697,0.6525908614715126,3.83282208588957,8.051370708816991,59.2,27.24,0.57,20274115,0,80.98,-1.5299999999999994,0,60.120000000000005,0,0,68973
39218,202412,66.32,93.5424,0,1.1,0,0,29.8549727,-1.2518937883741323,-30.6771,-15.1451,4.51,6.47,1.1551296616448505,14.457867078825348,-1.9387503087182012,3.124228204494937,0.6457220317359063,2.8115,0.4595,0.6457220317359063,3.862442040185471,7.989627068411953,60.519999999999996,27.24,0.57,20274115,0,80.98,-1.5699999999999994,0,60.120000000000005,0,NULL,68973
39219,202412,2483.22,9783.711,8.32,0.83,0,17.5,175.993365,2.553395042448192,13.9692,12.7276,1355.68,1397.0900000000001,3.723043289647929,7.002921071656084,11.354780279160387,17.185335707870983,0.2248740160242889,14.36,2.8581,0.2248740160242889,5.225497283639564,53.16414752576222,3000.55,0,8575.99,170492176,17.5,2627.88,298.39,0,523.6899999999999,-0.2801754924715825,0,69580
39220,202412,404.49,503.8746,10.45,3.05,0.16,7.41,25.358496,14.452658303464757,28.2122,25.0908,60.129999999999995,66.93,1.163682678983834,7.528381891528461,8.939953810623557,13.824480369515014,1.6166367980884109,6.851,0.7464,1.6166367980884109,1.4848349021365603,15.45727482678984,137.2,81.32,21.08,52260000,7.41,432.99999999999994,38.71,0,374.71999999999997,-1.8025180988353775,0.08097165991902834,70396
39221,202412,137.74,151.3243,321.25,2.1,0,0.04,6.1045632,0.41366041366041423,1.6184,3.6341,1.950000000000001,2.45,1.525754184311353,61.76502040816326,0.43355515224843777,0.9175236942932035,0.9541125541125541,4.3026,0.1936,0.9541125541125541,4.889795918367346,2.470256100020165,67.77,10.1,3.02,107192130,0.04,99.18,0.4300000000000006,0,2.4699999999999998,-3.3335110163468373,0,71078
39224,202412,3146.01,3301.8762,43.34,2.33,0.58,5.92,110.1992046,3.7138131110098267,6.7846,7.3624,83.33000000000001,159.22,2.264972012621759,20.73782313779676,4.974619289340102,10.711345863630129,0.7465522274172816,2.9042,0.2383,0.7465522274172816,1.367918603190554,10.921937165591988,1351.34,46.13,275.83,122627395,5.92,1457.8,72.52,18.39,872.3900000000001,-0.7529405287238625,0.05067567567567567,72426
39227,202412,785.7,883.4615,48.19,14.23,0,10.49,35.5292415,6.850638440860214,24.1152,19.8537,35.86000000000001,48.959999999999994,2.545265053298761,18.044556781045753,4.698934024776721,9.922212618841831,1.457913306451613,1.7846,1.974,1.457913306451613,1.9967320261437909,14.10544511668107,53.81,65.37,40.85,15543000,10.49,347.1,16.31,0,167.89999999999998,1.639169304552785,0,73221
39228,202412,4622.68,5869.013,0,3.43,0,0,45.7276966,-0.846051696053389,-1.1293,2.6717,57.72,60.93999999999999,295.0735545500251,96.30805710534953,-113.0718954248366,-132.62946204122673,0.007482422514229393,18.5348,0.9047,0.007482422514229393,19.67689530685921,306.38511814982394,1349.41,940.79,280.03,295096335,0,19.89,-22.490000000000002,0,27.64,0,0,73403
39229,202412,4622.68,6521.5306,0,3.93,0,0,39.854933,-4.585727354020412,-15.582,-1.2816,-58,-49.42,208.02330462519936,-131.96136382031565,-569.1866028708134,-551.578947368421,0.008055729718062309,2.6088,1.632,0.008055729718062309,-37.46721974908943,-157.6395534290271,1176.11,577.37,1342.06,295096335,0,31.35,-178.44,0,37.34,0,NULL,73403
39232,202412,966.62,919.37,0,0.98,0,0,190.8297678,-1.0224484231573208,-0.0797,-0.0469,-9.11,-5.99,39.039065817409764,-153.48414023372285,-38.216560509554135,-28.874734607218688,0.026754067072616558,43.7508,0.006,0.026754067072616558,9.10016694490818,-25.43524416135881,865.2099999999999,0.6,4.61,51871306,0,23.55,-9,0,13.219999999999999,0,0,74807
39233,202412,966.62,834.09,0,1.7,0,0,109.7849605,-17.608084492059874,-20.0463,-15.7528,-107.10000000000001,-90.55000000000001,5.5975437890074495,-9.21137493097736,-77.75988188712168,-65.12314609757736,0.22644175974470027,2.1248,0.1337,0.22644175974470027,1.5437879624516841,-60.76773370914705,444.82,5.44,54.05,51871306,0,149.01,-115.87,0,123.41999999999999,0,NULL,74807
